   OBJECT-NAME              FILTER    FITS-FILE               EXPTIME      BCKGRMS           X            Y           FMAG         ERRMAG           SKY          MJD   
                GD-71    F475W    icmd51e8q_flc_1p.fits      0.8000        4.8066         283.9257     302.1745      17.2094       0.0035          1.955     56908.6159
                GD-71    F625W    icmd51e9q_flc_1p.fits      1.6000        4.7577         283.7633     302.1179      17.8659       0.0033          2.105     56908.6169
                GD-71    F625W    icmd51eaq_flc_1p.fits      1.6000        4.8293         283.7990     302.0984      17.8729       0.0033          1.730     56908.6176
                GD-71    F625W    icmd51ebq_flc_1p.fits      1.6000        4.7840         283.7572     302.0886      17.8663       0.0033          1.876     56908.6184
                GD-71    F775W    icmd51ecq_flc_1p.fits      5.0000        4.7332         283.8799     303.9082      18.9522       0.0031          1.953     56908.6595
                GD-71    F775W    icmd51edq_flc_1p.fits      5.0000        4.6668         283.8765     303.8935      18.9523       0.0031          2.293     56908.6602
                GD-71    F775W    icmd51eeq_flc_1p.fits      5.0000        4.7268         283.8652     303.9002      18.9504       0.0031          1.965     56908.6610
                GD-71    F275W    icmd52ewq_flc_1p.fits      2.0000        4.8821         265.0944     246.1967      17.9252       0.0031          4.542     57032.8264
                GD-71    F275W    icmd52exq_flc_1p.fits      2.0000        4.9513         265.0439     246.2220      17.9282       0.0031          4.557     57032.8271
                GD-71    F275W    icmd52eyq_flc_1p.fits      2.0000        4.8911         265.0923     246.1961      17.9317       0.0031          4.598     57032.8278
                GD-71    F275W    icmd52ezq_flc_1p.fits      2.0000        4.8891         265.0735     246.1871      17.9209       0.0030          4.016     57032.8285
                GD-71    F336W    icmd52f0q_flc_1p.fits      1.5000        4.6814         264.9951     246.8503      17.7477       0.0032          2.707     57032.8295
                GD-71    F336W    icmd52f1q_flc_1p.fits      1.5000        4.7243         265.0172     246.9092      17.7392       0.0032          2.627     57032.8303
                GD-71    F336W    icmd52f2q_flc_1p.fits      1.5000        4.6897         265.0303     246.8786      17.7502       0.0033          2.818     57032.8310
                GD-71    F475W    icmd52f3q_flc_1p.fits      0.8000        4.8468         264.9940     246.2206      17.2230       0.0035          1.654     57032.8731
                GD-71    F475W    icmd52f4q_flc_1p.fits      0.8000        4.7923         264.9743     246.1928      17.2209       0.0035          1.584     57032.8738
                GD-71    F475W    icmd52f5q_flc_1p.fits      0.8000        4.8091         264.9941     246.2278      17.2221       0.0035          2.149     57032.8745
                GD-71    F625W    icmd52f6q_flc_1p.fits      1.6000        4.7947         264.8874     246.2354      17.8669       0.0033          1.486     57032.8755
                GD-71    F625W    icmd52f7q_flc_1p.fits      1.6000        4.8238         264.9001     246.2015      17.8705       0.0033          1.932     57032.8762
                GD-71    F625W    icmd52f8q_flc_1p.fits      1.6000        4.7891         264.8610     246.1784      17.8732       0.0033          1.892     57032.8769
                GD-71    F775W    icmd52f9q_flc_1p.fits      5.0000        4.5264         265.0460     248.0178      18.9540       0.0031          2.033     57032.8779
                GD-71    F775W    icmd52faq_flc_1p.fits      5.0000        4.6404         265.0403     248.0097      18.9512       0.0031          2.034     57032.8787
                GD-71    F775W    icmd52fbq_flc_1p.fits      5.0000        4.7387         265.0283     248.0085      18.9459       0.0031          1.621     57032.8794
                GD-71    F775W    icmd52fcq_flc_1p.fits      5.0000        4.5183         265.0079     247.9914      18.9487       0.0031          1.333     57032.8802
                GD-71    F275W    icmd52fdq_flc_1p.fits      1.5000        4.9401         303.0429     281.6795      17.9311       0.0036          2.918     57032.8813
                GD-71    F275W    icmd52feq_flc_1p.fits      1.5000        4.7167         303.0393     281.7013      17.9314       0.0036          2.848     57032.8820
                GD-71    F275W    icmd52ffq_flc_1p.fits      1.5000        4.9272         303.0850     281.7142      17.9403       0.0036          2.942     57032.8827
                GD-71    F336W    icmd52fgq_flc_1p.fits      1.5000        4.6987         302.9583     281.9831      17.7507       0.0033          3.054     57032.8837
                GD-71    F336W    icmd52fhq_flc_1p.fits      1.5000        4.7290         302.9666     282.0034      17.7494       0.0033          2.684     57032.8844
                GD-71    F336W    icmd52fiq_flc_1p.fits      1.5000        4.6889         302.9826     282.0237      17.7457       0.0032          2.945     57032.8852
                GD-71    F475W    icmd52fjq_flc_1p.fits      0.8000        4.8289         302.9414     281.6572      17.2136       0.0035          1.776     57032.8862
                GD-71    F475W    icmd52fkq_flc_1p.fits      0.8000        4.7926         302.9164     281.6270      17.2245       0.0035          1.491     57032.8869
                GD-71    F475W    icmd52flq_flc_1p.fits      0.8000        4.7981         302.9789     281.7276      17.2216       0.0035          1.731     57032.8876
                GD-71    F625W    icmd52fmq_flc_1p.fits      1.6000        4.7985         302.8413     281.2806      17.8663       0.0033          1.702     57032.8886
                GD-71    F625W    icmd52fnq_flc_1p.fits      1.6000        4.8112         302.8780     281.7117      17.8745       0.0033          1.983     57032.8893
                GD-71    F625W    icmd52foq_flc_1p.fits      1.6000        4.7748         302.8665     281.7006      17.8741       0.0033          1.581     57032.8900
                GD-71    F775W    icmd52fpq_flc_1p.fits      5.0000        4.7124         303.0040     283.0864      18.9613       0.0031          1.941     57032.8910
                GD-71    F775W    icmd52fqq_flc_1p.fits      5.0000        4.6923         303.0000     283.0839      18.9554       0.0031          1.825     57032.8918
                GD-71    F775W    icmd52frq_flc_1p.fits      5.0000        4.7651         303.0096     283.0934      18.9590       0.0031          1.992     57032.8925
                GD-71    F275W    icmd53lcq_flc_1p.fits      2.0000        4.9283         255.1933     239.6567      17.9398       0.0031          3.916     57411.0874
                GD-71    F275W    icmd53ldq_flc_1p.fits      2.0000        4.9040         255.1283     239.5802      17.9338       0.0031          3.714     57411.0881
                GD-71    F275W    icmd53leq_flc_1p.fits      2.0000        4.9746         255.1795     239.6066      17.9314       0.0031          4.122     57411.0889
                GD-71    F275W    icmd53lfq_flc_1p.fits      2.0000        4.8327         255.2025     239.6445      17.9292       0.0031          3.330     57411.0896
                GD-71    F336W    icmd53lhq_flc_1p.fits      1.5000        4.7407         255.1204     239.9687      17.7483       0.0033          2.591     57411.0906
                GD-71    F336W    icmd53liq_flc_1p.fits      1.5000        4.7261         255.1511     239.9700      17.7484       0.0033          2.985     57411.0913
                GD-71    F336W    icmd53ljq_flc_1p.fits      1.5000        4.5775         255.1268     239.9678      17.7453       0.0032          2.442     57411.0921
                GD-71    F475W    icmd53lkq_flc_1p.fits      0.8000        4.8126         255.1454     239.2476      17.2220       0.0035          2.106     57411.0931
                GD-71    F475W    icmd53llq_flc_1p.fits      0.8000        4.8125         255.1221     239.2635      17.2246       0.0035          2.331     57411.0938
                GD-71    F475W    icmd53lmq_flc_1p.fits      0.8000        4.6507         255.1592     239.2574      17.2213       0.0035          1.751     57411.0945
                GD-71    F625W    icmd53lnq_flc_1p.fits      1.6000        4.8243         254.9903     239.1235      17.8753       0.0033          1.889     57411.1090
                GD-71    F625W    icmd53loq_flc_1p.fits      1.6000        4.7776         254.9632     239.1263      17.8759       0.0033          1.636     57411.1097
                GD-71    F625W    icmd53lpq_flc_1p.fits      1.6000        4.8125         254.9364     239.0949      17.8733       0.0033          2.148     57411.1105
                GD-71    F775W    icmd53lqq_flc_1p.fits      5.0000        4.7225         255.1300     240.9767      18.9543       0.0031          1.584     57411.1114
                GD-71    F775W    icmd53lrq_flc_1p.fits      5.0000        4.7321         255.1125     240.9716      18.9558       0.0031          2.085     57411.1122
                GD-71    F775W    icmd53lsq_flc_1p.fits      5.0000        4.7060         255.1167     240.9721      18.9566       0.0031          1.713     57411.1130
                GD-71    F775W    icmd53ltq_flc_1p.fits      5.0000        4.5837         255.1269     240.9801      18.9575       0.0031          1.744     57411.1137
                GD-71    F275W    icmd53luq_flc_1p.fits      1.5000        4.8963         293.1651     274.6801      17.9271       0.0036          3.130     57411.1148
                GD-71    F275W    icmd53lvq_flc_1p.fits      1.5000        4.9068         293.1240     274.6723      17.9305       0.0036          3.333     57411.1155
                GD-71    F275W    icmd53lwq_flc_1p.fits      1.5000        4.8896         293.1757     274.6574      17.9426       0.0036          2.893     57411.1162
                GD-71    F336W    icmd53lxq_flc_1p.fits      1.5000        4.7865         293.0529     274.9613      17.7516       0.0033          2.808     57411.1172
                GD-71    F336W    icmd53lyq_flc_1p.fits      1.5000        4.7250         293.0879     274.9840      17.7448       0.0032          2.911     57411.1180
                GD-71    F336W    icmd53lzq_flc_1p.fits      1.5000        4.7485         293.0900     274.9708      17.7556       0.0033          2.656     57411.1187
                GD-71    F475W    icmd53m0q_flc_1p.fits      0.8000        4.7535         293.0518     274.3120      17.2215       0.0035          2.244     57411.1197
                GD-71    F475W    icmd53m1q_flc_1p.fits      0.8000        4.8502         293.0672     274.2732      17.2194       0.0035          1.561     57411.1204
                GD-71    F475W    icmd53m2q_flc_1p.fits      0.8000        4.7886         293.0616     274.2744      17.2270       0.0035          1.772     57411.1211
                GD-71    F625W    icmd53m3q_flc_1p.fits      1.6000        4.8191         293.0408     274.2537      17.8868       0.0034          2.144     57411.1524
                GD-71    F625W    icmd53m4q_flc_1p.fits      1.6000        4.8227         293.0527     274.2503      17.8709       0.0033          1.484     57411.1531
                GD-71    F625W    icmd53m5q_flc_1p.fits      1.6000        4.8028         293.0535     274.2632      17.8852       0.0034          1.790     57411.1538
                GD-71    F775W    icmd53m6q_flc_1p.fits      5.0000        4.7057         293.1637     276.0697      18.9487       0.0031          2.075     57411.1548
                GD-71    F775W    icmd53m7q_flc_1p.fits      5.0000        4.7659         293.1580     276.0606      18.9537       0.0031          1.665     57411.1556
                GD-71    F775W    icmd53m8q_flc_1p.fits      5.0000        4.7073         293.1804     276.0603      18.9571       0.0031          1.707     57411.1563
